,ACCOUNT_STATUS,SERVICE_PLAN,MODEL,SALES_CHANNEL,DIRECT_INDIRECT_CHANNEL,FEEDBACK,SITE_TYPE_DESC,AGE,INCOME,MARITAL_STATUS,PRESENCE_OF_CHILDREN,COMPUTER_OWNER,cluster 3,predicted_accountstatus,pred_prob_1
13011,1,Elite,HN9000,UNKNOWN-channel,Indirect Channel,Good,Spaceway,68,6,Married,At Least One Children,Yes,1,1,0.5163464950469436
13012,1,no-plan,NONE,Call Center,Direct Channel,Bad,Spaceway,63,0,Not Identified,At Least One Children,Not Identified,1,1,0.990941690388002
13013,1,basic_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,52,5,Single,No Children,Yes,0,0,0.159076930047094
13014,1,no-plan,NONE,Web orders,Direct Channel,Bad,Spaceway,71,8,Not Identified,No Children,Yes,1,0,0.26133055309838205
13015,1,power_plan,HN7000S,Retail/others,Indirect Channel,Bad,Broadband Remote,53,6,Not Identified,No Children,No ,0,1,0.8533321958002176
13016,1,Elite,DW7000,Retail/others,Direct Channel,Bad,Spaceway,64,3,Single,No Children,Yes,1,1,0.6582462660395516
13017,1,SO,DW4000,Web orders,Indirect Channel,Good,Broadband Remote,23,9,Married,No Children,Yes,0,1,0.972119941406395
13018,1,SO,DW6000,Retail/others,Direct Channel,Bad,Broadband Remote,63,10,Married,At Least One Children,Yes,0,1,0.9672776685516222
13019,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Spaceway,53,0,Not Identified,At Least One Children,Yes,1,1,0.9247179837788243
13020,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,56,6,Not Identified,No Children,Not Identified,1,1,0.6066648207183036
13021,1,Elite,HN9000,Vars,Direct Channel,Bad,Spaceway,37,3,Married,At Least One Children,No ,1,0,0.03349493892167181
13022,1,SO,DW6000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,63,0,Single,Not Identified,Not Identified,1,1,0.9774839732909724
13023,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Broadband Remote,68,4,Single,No Children,Not Identified,0,1,0.884912508637464
13024,1,Elite,HN9000,Call Center,Direct Channel,Bad,Spaceway,36,8,Married,No Children,Not Identified,1,1,0.9795089836417172
13025,1,no-plan,DW7000,Vars,Direct Channel,Bad,Spaceway,78,0,Not Identified,At Least One Children,Yes,1,1,0.6752012438578499
13026,1,SO,DW6000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,50,0,Single,Not Identified,Yes,1,0,0.24455611084861104
13027,1,Elite,HN9000,Call Center,Direct Channel,Bad,Spaceway,52,6,Single,No Children,Not Identified,1,0,0.13251286475961613
13028,1,proffessional_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,39,5,Not Identified,At Least One Children,Yes,1,1,0.9558826702088302
13029,1,no-plan,NONE,UNKNOWN-channel,Direct Channel,Bad,Spaceway,34,0,Single,Not Identified,Yes,1,1,0.6710209196957991
13030,1,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Broadband Remote,28,5,Not Identified,No Children,Yes,0,1,0.958648076143071
13031,1,Elite,HN9000,Call Center,Direct Channel,Good,Broadband Remote,49,13,Not Identified,No Children,Yes,0,1,0.6531430090878645
13032,1,proffessional_plan,NONE,Vars,Direct Channel,Good,Spaceway,46,7,Not Identified,No Children,Not Identified,1,0,0.10042347540193278
13033,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Bad,Broadband Remote,34,10,Not Identified,At Least One Children,Yes,0,0,0.06109027327501008
13034,1,Home,HN9000,Call Center,Indirect Channel,Bad,Spaceway,63,0,Not Identified,At Least One Children,Not Identified,1,1,0.7790522827711981
13035,1,proffessional_plan,DW6000,Vars,Direct Channel,Bad,Broadband Remote,56,12,Married,No Children,Yes,0,0,0.10360263589616228
13036,1,SO,DW7000,Vars,Indirect Channel,Good,Spaceway,43,0,Married,At Least One Children,Not Identified,1,1,0.8531198511687764
13037,1,no-plan,DW4000,Web orders,Indirect Channel,Good,Broadband Remote,59,2,Married,At Least One Children,No ,0,1,0.987312138820206
13038,1,proffessional_plan,DW7000,Call Center,Indirect Channel,Bad,Spaceway,47,3,Single,No Children,Yes,1,1,0.9910755650244228
13039,1,Elite,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,79,5,Married,At Least One Children,Yes,1,1,0.8123334997458619
13040,1,no-plan,NONE,Call Center,Indirect Channel,Bad,Broadband Remote,55,11,Married,No Children,Yes,0,1,0.962845779663066
13041,1,proffessional_plan,HN7000S,Vars,Direct Channel,Bad,Spaceway,64,0,Not Identified,At Least One Children,Not Identified,1,0,0.03493224322914627
13042,1,no-plan,NONE,Call Center,Direct Channel,Bad,Spaceway,24,4,Married,At Least One Children,Yes,1,0,0.0897234017951321
13043,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,56,2,Not Identified,At Least One Children,Yes,0,0,0.13059551494332156
13044,1,Home,HN9000,Retail/others,Direct Channel,Bad,Spaceway,52,8,Not Identified,No Children,Not Identified,1,1,0.8666344626017569
13045,1,basic_plan,HN9000,Web orders,Direct Channel,Good,Broadband Remote,39,8,Married,No Children,Not Identified,0,0,0.062383716156559244
13046,1,SO,DW6000,Retail/others,Direct Channel,Bad,Broadband Remote,64,2,Not Identified,At Least One Children,Yes,0,1,0.8372610068491266
13047,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Spaceway,61,10,Divorcee/Widow,No Children,Not Identified,1,1,0.8577008834739738
13048,1,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,48,5,Not Identified,No Children,No ,1,0,0.15954344007045443
13049,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,31,7,Single,No Children,Not Identified,1,1,0.9520451252741606
13050,1,Elite,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,34,0,Not Identified,At Least One Children,Not Identified,1,1,0.9656109871591049
13051,1,SO,DW6000,Vars,Direct Channel,Bad,Spaceway,24,3,Single,No Children,Not Identified,1,0,0.144058045961644
13052,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,32,0,Married,At Least One Children,Yes,1,1,0.9766649890983927
13053,1,basic_plan,HN7000S,Retail/others,Direct Channel,Good,Broadband Remote,65,4,Single,No Children,Not Identified,0,0,0.030164281543931786
13054,1,proffessional_plan,DW7000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,63,4,Single,No Children,Yes,1,1,0.9765426831657555
13055,1,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,26,4,Married,No Children,Yes,1,0,0.45930273823296763
13056,1,power_plan,HN7000S,Web orders,Direct Channel,Good,Broadband Remote,25,9,Not Identified,No Children,Not Identified,0,1,0.8113104452870715
13057,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,64,6,Single,No Children,No ,1,1,0.7471020141690813
13058,1,SO,DW6000,Retail/others,Direct Channel,Bad,Spaceway,70,3,Not Identified,No Children,Yes,1,1,0.9099756517491997
13059,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,55,0,Married,At Least One Children,Not Identified,1,0,0.31124731955022483
13060,1,SO,DW6000,Web orders,Direct Channel,Bad,unknown-site-desc,33,0,Married,At Least One Children,Yes,1,0,0.21662820974636876
13061,1,SO,DW4000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,54,10,Married,At Least One Children,Yes,0,1,0.9604667379877718
13062,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Spaceway,71,3,Married,No Children,Yes,1,0,0.13767427581891115
13063,1,no-plan,DW4000,Web orders,Indirect Channel,Bad,Spaceway,65,5,Married,No Children,Not Identified,1,1,0.5942143940467789
13064,1,no-plan,DW4000,Vars,Direct Channel,Bad,Spaceway,31,0,Not Identified,At Least One Children,Yes,1,1,0.9352406814647869
13065,1,power_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,26,5,Not Identified,No Children,Yes,1,0,0.055786349808039926
13066,1,proffessional_plan,HN7000S,Vars,Direct Channel,Bad,Spaceway,55,4,Married,No Children,Not Identified,1,1,0.7323317010131805
13067,1,proffessional_plan,HN7000S,Web orders,Direct Channel,Bad,Broadband Remote,48,10,Single,Not Identified,Yes,0,0,0.22418107469920376
13068,1,basic_plan,HN9000,Retail/others,Direct Channel,Bad,Broadband Remote,69,4,Not Identified,No Children,No ,0,0,0.09647858787054683
13069,1,basic_plan,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,32,0,Single,Not Identified,Not Identified,1,1,0.8889355563083136
13070,1,Elite,DW6000,Retail/others,Indirect Channel,Bad,Broadband Remote,40,4,Single,No Children,Yes,0,0,0.27865632975508103
13071,1,power_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,50,10,Married,At Least One Children,No ,0,1,0.617302503830477
13072,1,basic_plan,HN9000,Retail/others,Indirect Channel,Good,Broadband Remote,35,13,Single,No Children,Yes,0,1,0.592427598496322
13073,1,no-plan,NONE,Call Center,Direct Channel,Bad,Spaceway,44,0,Not Identified,At Least One Children,No ,1,1,0.9681241213029246
13074,1,power_plan,HN7000S,Call Center,Direct Channel,Bad,Broadband Remote,28,4,Not Identified,At Least One Children,Yes,0,1,0.9014520606906823
13075,1,SO,DW6000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,33,3,Married,No Children,Yes,0,0,0.14579016358781494
13076,1,no-plan,DW7000,Vars,Direct Channel,Bad,Spaceway,37,8,Not Identified,No Children,Not Identified,1,1,0.5630283447213811
13077,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Spaceway,47,5,Single,No Children,Yes,1,1,0.9915961572679499
13078,1,Elite,DW7000,Vars,Direct Channel,Bad,Broadband Remote,72,5,Not Identified,At Least One Children,Yes,0,0,0.37603751707753563
13079,1,proffessional_plan,DW4000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,26,4,Single,No Children,Yes,1,0,0.2805930160131693
13080,1,no-plan,DW4000,Retail/others,Direct Channel,Good,unknown-site-desc,63,3,Married,At Least One Children,No ,0,0,0.30330096263905637
13081,1,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Bad,Broadband Remote,55,10,Single,Not Identified,Yes,0,0,0.06451931951591053
13082,1,proffessional_plan,DW7000,Web orders,Direct Channel,Bad,Broadband Remote,68,3,Married,At Least One Children,Not Identified,0,1,0.5293055176528235
13083,1,no-plan,DW6000,Web orders,Direct Channel,Good,Broadband Remote,48,3,Not Identified,No Children,Yes,0,1,0.8365236442383768
13084,1,proffessional_plan,DW4000,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,50,10,Married,At Least One Children,Yes,0,1,0.9145467178890719
13085,1,no-plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,39,4,Not Identified,No Children,No ,1,0,0.07406447512428135
13086,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,31,0,Married,At Least One Children,Not Identified,1,0,0.2658012520104579
13087,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Broadband Remote,62,3,Not Identified,No Children,No ,0,1,0.9697536425327087
13088,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Good,Broadband Remote,65,5,Single,No Children,Yes,0,0,0.1570683075630541
13089,1,Elite,HN9000,Vars,Indirect Channel,Bad,Spaceway,44,6,Not Identified,At Least One Children,Not Identified,1,1,0.9716105897335072
13090,1,proffessional_plan,DW4000,Vars,Direct Channel,Bad,Broadband Remote,26,10,Married,At Least One Children,No ,0,1,0.6622825191148225
13091,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,51,4,Not Identified,No Children,Not Identified,1,0,0.252369920671685
13092,1,SO,DW6000,Retail/others,Indirect Channel,Bad,Broadband Remote,86,10,Single,No Children,Not Identified,0,1,0.7771838164627807
13093,1,proffessional_plan,DW7000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,55,3,Not Identified,No Children,Yes,1,1,0.9645170836385359
13094,1,no-plan,UNK,UNKNOWN-channel,Indirect Channel,Good,Broadband Remote,56,7,Married,At Least One Children,Yes,0,0,0.13825225697381494
13095,1,Elite,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,56,0,Single,Not Identified,Yes,1,1,0.8654829014979685
13096,1,Elite,HN9000,Vars,Direct Channel,Bad,Broadband Remote,39,1,Not Identified,At Least One Children,Yes,0,0,0.3611923095121456
13097,1,proffessional_plan,HN7000S,Web orders,Indirect Channel,Good,Broadband Remote,37,10,Divorcee/Widow,At Least One Children,No ,0,1,0.5440841384737352
13098,1,Elite,DW7000,Retail/others,Direct Channel,Bad,Spaceway,53,3,Married,No Children,Yes,1,0,0.08743940349763835
13099,1,Elite,HN9000,Retail/others,Indirect Channel,Bad,Spaceway,65,6,Not Identified,No Children,Not Identified,1,1,0.9770426094763097
13100,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,68,12,Not Identified,No Children,Yes,0,0,0.09516700931615417
13101,1,Elite,HN9000,Web orders,Direct Channel,Bad,Spaceway,26,0,Not Identified,At Least One Children,No ,1,1,0.7908508050639557
13102,1,basic_plan,HN9000,Web orders,Indirect Channel,Bad,Spaceway,25,4,Single,No Children,Not Identified,1,1,0.6951843393014994
13103,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Spaceway,64,5,Not Identified,No Children,Yes,1,0,0.35253918615987007
13104,1,Elite,HN9000,Call Center,Direct Channel,Bad,Spaceway,47,5,Single,No Children,Yes,1,1,0.8487491780907434
13105,1,proffessional_plan,DW7000,Web orders,Indirect Channel,Bad,Broadband Remote,69,3,Married,At Least One Children,No ,0,0,0.16487562576124587
13106,1,no-plan,NONE,Vars,Direct Channel,Bad,Spaceway,32,6,Married,At Least One Children,No ,1,1,0.8960705388519499
13107,1,no-plan,DW4000,Vars,Direct Channel,Bad,Spaceway,57,7,Single,No Children,Yes,1,1,0.9689383012752838
13108,1,proffessional_plan,NONE,Web orders,Indirect Channel,Bad,Broadband Remote,49,10,Not Identified,No Children,Yes,0,0,0.09776093333676136
13109,1,SO,DW4000,UNKNOWN-channel,Direct Channel,Good,Spaceway,57,0,Single,Not Identified,Yes,1,0,0.13460922872967074
13110,1,no-plan,DW4000,Retail/others,Indirect Channel,Bad,Spaceway,67,5,Single,No Children,Yes,1,1,0.9760323179760437
13111,1,Elite,HN7000S,Call Center,Indirect Channel,Bad,Spaceway,32,0,Not Identified,At Least One Children,No ,1,1,0.9524424533169935
13112,1,Elite,HN9000,Web orders,Direct Channel,Good,Spaceway,53,3,Not Identified,No Children,Not Identified,1,0,0.4674020996178787
13113,1,proffessional_plan,HN7000S,UNKNOWN-channel,Direct Channel,Good,Spaceway,34,0,Single,Not Identified,Yes,1,0,0.10681324548249378
13114,1,Home,DW4000,Retail/others,Direct Channel,Bad,Broadband Remote,54,10,Married,At Least One Children,Yes,0,0,0.053581271754829386
13115,1,no-plan,HN7000S,Call Center,Direct Channel,Bad,Spaceway,62,6,Single,No Children,Yes,1,0,0.08448622186222352
13116,1,proffessional_plan,DW7000,UNKNOWN-channel,Unknown Channel,Bad,Spaceway,65,6,Single,No Children,Yes,1,1,0.8187834658923852
13117,1,no-plan,NONE,Retail/others,Indirect Channel,Bad,Broadband Remote,29,5,Not Identified,No Children,No ,0,1,0.7116114670185495
13118,1,Home,HN9000,Retail/others,Direct Channel,Bad,Spaceway,41,5,Not Identified,No Children,Yes,1,0,0.06462464478516008
13119,1,proffessional_plan,DW6000,UNKNOWN-channel,Unknown Channel,Bad,Broadband Remote,69,3,Single,No Children,Yes,0,0,0.24638636396518598
13120,1,SO,DW6000,UNKNOWN-channel,Unknown Channel,Good,Broadband Remote,27,5,Married,At Least One Children,Yes,0,0,0.23854592682942483
13121,1,proffessional_plan,DW7000,Retail/others,Direct Channel,Bad,Spaceway,41,3,Not Identified,No Children,Not Identified,1,0,0.2099268556482047
13122,1,Elite,HN9000,Web orders,Indirect Channel,Bad,Broadband Remote,63,5,Single,No Children,No ,0,0,0.1486969041859283
13123,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,66,6,Single,No Children,Not Identified,1,0,0.316583667645442
13124,1,proffessional_plan,DW7000,UNKNOWN-channel,Indirect Channel,Bad,Spaceway,41,6,Not Identified,No Children,Yes,1,1,0.8955574372202552
13125,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,47,4,Married,No Children,Yes,1,1,0.9965159648065217
13126,1,proffessional_plan,HN7000S,Retail/others,Indirect Channel,Good,Spaceway,56,4,Divorcee/Widow,No Children,Not Identified,1,1,0.8171762929630197
13127,1,basic_plan,HN9000,Call Center,Indirect Channel,Bad,Spaceway,41,8,Not Identified,No Children,Not Identified,1,1,0.8410320406720337
13128,1,no-plan,DW4000,Vars,Indirect Channel,Good,Broadband Remote,30,4,Not Identified,At Least One Children,Not Identified,0,1,0.9427661728362777
13129,1,no-plan,DW4000,Retail/others,Direct Channel,Bad,Spaceway,26,5,Married,At Least One Children,No ,1,1,0.8438352680720035
13130,1,Elite,HN9000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,66,0,Single,Not Identified,No ,1,0,0.19966203444650052
13131,1,proffessional_plan,DW6000,Retail/others,Direct Channel,Bad,Spaceway,64,3,Single,No Children,Yes,1,0,0.26159660274409724
13132,1,no-plan,NONE,Call Center,Direct Channel,Bad,Broadband Remote,66,0,Not Identified,At Least One Children,No ,0,0,0.034333837268548814
13133,1,Elite,HN9000,Retail/others,Indirect Channel,Bad,Spaceway,66,6,Single,No Children,No ,1,1,0.9571074180673511
13134,1,no-plan,DW4000,UNKNOWN-channel,Direct Channel,Good,Spaceway,69,0,Married,At Least One Children,No ,1,0,0.2987781767542992
13135,1,basic_plan,HN9000,Call Center,Direct Channel,Bad,Spaceway,31,3,Single,No Children,Yes,1,1,0.8093630259581184
13136,1,Elite,HN9000,Retail/others,Direct Channel,Bad,Spaceway,52,4,Married,No Children,Not Identified,1,0,0.4997292516925672
13137,1,basic_plan,DW6000,UNKNOWN-channel,Direct Channel,Good,Spaceway,42,0,Single,Not Identified,Yes,1,0,0.1524074379277971
13138,1,proffessional_plan,DW7000,Retail/others,Direct Channel,Bad,Spaceway,27,0,Married,At Least One Children,Yes,1,1,0.8868627574193402
13139,1,basic_plan,HN9000,Web orders,Direct Channel,Good,Broadband Remote,31,5,Not Identified,No Children,Yes,0,0,0.42393883556052214
13140,1,Home,DW7000,Retail/others,Direct Channel,Bad,Broadband Remote,59,4,Not Identified,No Children,Yes,0,0,0.1382650104023993
13141,1,proffessional_plan,HN7000S,Retail/others,Direct Channel,Bad,Spaceway,48,5,Not Identified,No Children,Yes,1,1,0.9733274682436404
13142,1,Elite,HN9000,Call Center,Direct Channel,Good,Spaceway,37,2,Single,No Children,Yes,1,1,0.8714641047708656
13143,1,proffessional_plan,DW7000,Call Center,Direct Channel,Bad,Broadband Remote,57,9,Not Identified,No Children,Yes,0,1,0.9654540014453916
13144,1,Home,HN9000,Retail/others,Direct Channel,Bad,Spaceway,58,4,Married,No Children,Yes,1,1,0.8504015145456336
13145,1,basic_plan,HN9000,Call Center,Direct Channel,Good,Broadband Remote,46,3,Single,No Children,Not Identified,0,1,0.9716916707973434
13146,1,no-plan,DW7000,Vars,Direct Channel,Bad,Spaceway,22,0,Married,At Least One Children,Not Identified,1,1,0.5600520880309203
13147,1,Elite,HN9000,Web orders,Direct Channel,Bad,Broadband Remote,67,4,Not Identified,At Least One Children,Not Identified,0,0,0.2583826081393425
13148,1,SO,DW6000,UNKNOWN-channel,Indirect Channel,Bad,Broadband Remote,70,13,Single,No Children,Yes,0,1,0.7765453898860932
13149,1,proffessional_plan,HN7000S,Call Center,Direct Channel,Bad,Spaceway,45,4,Single,No Children,Not Identified,1,0,0.18653174223005659
13150,1,SO,DW6000,Retail/others,Indirect Channel,Good,Spaceway,60,6,Married,No Children,Not Identified,1,1,0.6878583263746816
13151,1,basic_plan,DW7000,Vars,Direct Channel,Bad,Spaceway,28,0,Not Identified,At Least One Children,No ,1,0,0.2824760769681103
13152,1,proffessional_plan,HN7000S,UNKNOWN-channel,Unknown Channel,Good,Spaceway,50,5,Divorcee/Widow,No Children,Yes,1,0,0.054432906616745505
13153,1,SO,DW7000,UNKNOWN-channel,Direct Channel,Bad,Spaceway,54,0,Single,Not Identified,Yes,1,1,0.9626988003346393
13154,1,basic_plan,HN7000S,Call Center,Indirect Channel,Bad,Broadband Remote,24,2,Married,At Least One Children,Not Identified,0,0,0.36568600254186057
